time,x,y
2018-09-18 20:03:42+00:00,24.237333666666668,6.250666666666667
2018-09-18 20:03:42.500000+00:00,24.21966683333333,5.960333333333333
2018-09-18 20:03:42.647122+00:00,24.202,5.67
2018-09-18 20:03:43+00:00,24.0228335,5.519166666666667
2018-09-18 20:03:43.500000+00:00,23.843667,5.368333333333333
2018-09-18 20:03:44+00:00,23.664500500000003,5.217499999999999
2018-09-18 20:03:44.500000+00:00,23.485334,5.066666666666666
2018-09-18 20:03:45+00:00,23.3061675,4.9158333333333335
2018-09-18 20:03:45.199122+00:00,23.127001,4.765
2018-09-18 20:03:45.500000+00:00,22.6776006,4.7868
2018-09-18 20:03:46+00:00,22.2282002,4.808599999999999
2018-09-18 20:03:46.500000+00:00,21.7787998,4.8304
2018-09-18 20:03:47+00:00,21.3293994,4.8522
2018-09-18 20:03:47.464122+00:00,20.879999,4.874
2018-09-18 20:03:47.500000+00:00,20.7731994,4.9526
2018-09-18 20:03:48+00:00,20.6663998,5.0312
2018-09-18 20:03:48.500000+00:00,20.5596002,5.1098
2018-09-18 20:03:49+00:00,20.4528006,5.188400000000001
2018-09-18 20:03:49.140122+00:00,20.346001,5.267
2018-09-18 20:03:49.500000+00:00,20.356334333333336,4.9935
2018-09-18 20:03:50+00:00,20.366667666666668,4.720000000000001
2018-09-18 20:03:50.500000+00:00,20.377001,4.4465
2018-09-18 20:03:51+00:00,20.38733433333333,4.173
2018-09-18 20:03:51.500000+00:00,20.39766766666667,3.8995
2018-09-18 20:03:51.708122+00:00,20.408001,3.626
2018-09-18 20:03:52+00:00,20.189834333333337,3.577166666666667
2018-09-18 20:03:52.500000+00:00,19.97166766666667,3.5283333333333333
2018-09-18 20:03:53+00:00,19.753501,3.4795
2018-09-18 20:03:53.500000+00:00,19.53533433333333,3.4306666666666668
2018-09-18 20:03:54+00:00,19.31716766666667,3.3818333333333337
2018-09-18 20:03:54.342122+00:00,19.099001,3.333
2018-09-18 20:03:54.500000+00:00,18.75000066666667,3.3390000000000004
2018-09-18 20:03:55+00:00,18.40100033333333,3.345
2018-09-18 20:03:55.500000+00:00,18.052,3.351
2018-09-18 20:03:56+00:00,17.702999666666667,3.357
2018-09-18 20:03:56.500000+00:00,17.35399933333333,3.3630000000000004
2018-09-18 20:03:56.731122+00:00,17.004998999999998,3.369
2018-09-18 20:03:57+00:00,16.689665833333333,3.3908333333333336
2018-09-18 20:03:57.500000+00:00,16.374332666666664,3.412666666666667
2018-09-18 20:03:58+00:00,16.0589995,3.4345
2018-09-18 20:03:58.500000+00:00,15.743666333333332,3.4563333333333333
2018-09-18 20:03:59+00:00,15.428333166666668,3.478166666666666
2018-09-18 20:03:59.061122+00:00,15.113,3.5
2018-09-18 20:03:59.500000+00:00,14.822375,3.58875
2018-09-18 20:04:00+00:00,14.53175,3.6775
2018-09-18 20:04:00.500000+00:00,14.241125,3.76625
2018-09-18 20:04:01+00:00,13.9505,3.855
2018-09-18 20:04:01.500000+00:00,13.659875,3.94375
2018-09-18 20:04:02+00:00,13.36925,4.0325
2018-09-18 20:04:02.500000+00:00,13.078625,4.12125
2018-09-18 20:04:02.555122+00:00,12.788,4.21
2018-09-18 20:04:03+00:00,12.480333333333334,4.189
2018-09-18 20:04:03.500000+00:00,12.172666666666666,4.168
2018-09-18 20:04:04+00:00,11.865,4.147
2018-09-18 20:04:04.500000+00:00,11.557333333333334,4.126
2018-09-18 20:04:05+00:00,11.249666666666666,4.105
2018-09-18 20:04:05.153122+00:00,10.942,4.084
2018-09-18 20:04:05.500000+00:00,10.6935,4.120333333333333
2018-09-18 20:04:06+00:00,10.445,4.156666666666666
2018-09-18 20:04:06.500000+00:00,10.1965,4.193
2018-09-18 20:04:07+00:00,9.948,4.229333333333333
2018-09-18 20:04:07.500000+00:00,9.6995,4.265666666666666
2018-09-18 20:04:07.548122+00:00,9.451,4.302
2018-09-18 20:04:08+00:00,9.1605,4.281666666666666
2018-09-18 20:04:08.500000+00:00,8.870000000000001,4.261333333333333
2018-09-18 20:04:09+00:00,8.5795,4.241
2018-09-18 20:04:09.500000+00:00,8.289,4.220666666666666
2018-09-18 20:04:10+00:00,7.9985,4.200333333333333
2018-09-18 20:04:10.035122+00:00,7.708,4.18
2018-09-18 20:04:10.500000+00:00,7.421,4.082333333333333
2018-09-18 20:04:11+00:00,7.134,3.9846666666666666
2018-09-18 20:04:11.500000+00:00,6.847,3.887
2018-09-18 20:04:12+00:00,6.56,3.789333333333333
2018-09-18 20:04:12.500000+00:00,6.273,3.6916666666666655
2018-09-18 20:04:12.514122+00:00,5.986,3.594
2018-09-18 20:04:13+00:00,5.7032,3.5826
2018-09-18 20:04:13.500000+00:00,5.4204,3.5712
2018-09-18 20:04:14+00:00,5.1376,3.5598
2018-09-18 20:04:14.500000+00:00,4.8548,3.5484
2018-09-18 20:04:14.562122+00:00,4.572,3.537
2018-09-18 20:04:15+00:00,4.2604,3.5424
2018-09-18 20:04:15.500000+00:00,3.9488,3.5478
2018-09-18 20:04:16+00:00,3.6372,3.5532
2018-09-18 20:04:16.500000+00:00,3.3256,3.5586
2018-09-18 20:04:16.702122+00:00,3.014,3.564
2018-09-18 20:04:17+00:00,2.7474,3.5562
2018-09-18 20:04:17.500000+00:00,2.4808,3.5484
2018-09-18 20:04:18+00:00,2.2142,3.5406
2018-09-18 20:04:18.500000+00:00,1.9476,3.5328
2018-09-18 20:04:18.562122+00:00,1.681,3.525
2018-09-18 20:04:19+00:00,1.301,3.525333333333333
2018-09-18 20:04:19.500000+00:00,0.921,3.5256666666666665
2018-09-18 20:04:19.957122+00:00,0.541,3.526
2018-09-18 20:04:20+00:00,0.5468571428571429,3.905142857142857
2018-09-18 20:04:20.500000+00:00,0.5527142857142857,4.284285714285714
2018-09-18 20:04:21+00:00,0.5585714285714286,4.663428571428572
2018-09-18 20:04:21.500000+00:00,0.5644285714285715,5.042571428571428
2018-09-18 20:04:22+00:00,0.5702857142857143,5.421714285714286
2018-09-18 20:04:22.500000+00:00,0.5761428571428572,5.800857142857143
2018-09-18 20:04:23+00:00,0.5820000000000001,6.18
2018-09-18 20:04:23.500000+00:00,0.5878571428571429,6.559142857142857
2018-09-18 20:04:24+00:00,0.5937142857142857,6.938285714285714
2018-09-18 20:04:24.500000+00:00,0.5995714285714285,7.317428571428571
2018-09-18 20:04:25+00:00,0.6054285714285714,7.696571428571428
2018-09-18 20:04:25.500000+00:00,0.6112857142857143,8.075714285714286
2018-09-18 20:04:26+00:00,0.6171428571428571,8.454857142857144
2018-09-18 20:04:26.380122+00:00,0.623,8.834
2018-09-18 20:04:26.500000+00:00,0.7132000000000001,9.203
2018-09-18 20:04:27+00:00,0.8034,9.572
2018-09-18 20:04:27.500000+00:00,0.8936000000000001,9.941
2018-09-18 20:04:28+00:00,0.9838,10.31
2018-09-18 20:04:28.220122+00:00,1.074,10.679
2018-09-18 20:04:28.500000+00:00,1.3424,10.6852
2018-09-18 20:04:29+00:00,1.6108,10.6914
2018-09-18 20:04:29.500000+00:00,1.8792,10.6976
2018-09-18 20:04:30+00:00,2.1476,10.7038
2018-09-18 20:04:30.166122+00:00,2.416,10.71
2018-09-18 20:04:30.500000+00:00,2.77175,10.69375
2018-09-18 20:04:31+00:00,3.1275,10.6775
2018-09-18 20:04:31.500000+00:00,3.48325,10.66125
2018-09-18 20:04:31.930122+00:00,3.839,10.645
2018-09-18 20:04:32+00:00,4.113,10.6504
2018-09-18 20:04:32.500000+00:00,4.387,10.6558
2018-09-18 20:04:33+00:00,4.661,10.6612
2018-09-18 20:04:33.500000+00:00,4.935,10.6666
2018-09-18 20:04:33.581122+00:00,5.209,10.672
2018-09-18 20:04:34+00:00,5.4746,10.7426
2018-09-18 20:04:34.500000+00:00,5.7402,10.8132
2018-09-18 20:04:35+00:00,6.0058,10.8838
2018-09-18 20:04:35.500000+00:00,6.2714,10.9544
2018-09-18 20:04:35.880122+00:00,6.537,11.025
2018-09-18 20:04:36+00:00,6.541166666666666,10.8
2018-09-18 20:04:36.500000+00:00,6.545333333333334,10.575
2018-09-18 20:04:37+00:00,6.5495,10.35
2018-09-18 20:04:37.500000+00:00,6.5536666666666665,10.125
2018-09-18 20:04:38+00:00,6.557833333333334,9.9
2018-09-18 20:04:38.077122+00:00,6.562,9.675
2018-09-18 20:04:38.500000+00:00,6.9226,9.6906
2018-09-18 20:04:39+00:00,7.2832,9.7062
2018-09-18 20:04:39.500000+00:00,7.643800000000001,9.7218
2018-09-18 20:04:40+00:00,8.0044,9.7374
2018-09-18 20:04:40.303122+00:00,8.365,9.753
2018-09-18 20:04:40.500000+00:00,8.357,9.4035
2018-09-18 20:04:41+00:00,8.349,9.054
2018-09-18 20:04:41.500000+00:00,8.341000000000001,8.7045
2018-09-18 20:04:41.808122+00:00,8.333,8.355
2018-09-18 20:04:42+00:00,8.333,8.355
2018-09-24 17:59:17.380899+00:00,8.333,8.355
2018-09-24 17:59:17.500000+00:00,8.3394,8.6346
2018-09-24 17:59:18+00:00,8.3458,8.914200000000001
2018-09-24 17:59:18.500000+00:00,8.3522,9.1938
2018-09-24 17:59:19+00:00,8.358600000000001,9.4734
2018-09-24 17:59:19.239899+00:00,8.365,9.753
2018-09-24 17:59:19.500000+00:00,8.7094,9.7386
2018-09-24 17:59:20+00:00,9.0538,9.7242
2018-09-24 17:59:20.500000+00:00,9.3982,9.7098
2018-09-24 17:59:21+00:00,9.7426,9.6954
2018-09-24 17:59:21.336899+00:00,10.087,9.681
2018-09-24 17:59:21.500000+00:00,10.46375,9.697
2018-09-24 17:59:22+00:00,10.8405,9.713
2018-09-24 17:59:22.500000+00:00,11.21725,9.729
2018-09-24 17:59:22.748899+00:00,11.594,9.745
2018-09-24 17:59:23+00:00,12.0295,9.72075
2018-09-24 17:59:23.500000+00:00,12.465,9.6965
2018-09-24 17:59:24+00:00,12.9005,9.67225
2018-09-24 17:59:24.367899+00:00,13.336,9.648
2018-09-24 17:59:24.500000+00:00,13.7176,9.6536
2018-09-24 17:59:25+00:00,14.0992,9.6592
2018-09-24 17:59:25.500000+00:00,14.4808,9.6648
2018-09-24 17:59:26+00:00,14.8624,9.6704
2018-09-24 17:59:26.161899+00:00,15.244,9.676
2018-09-24 17:59:26.500000+00:00,15.584,9.723
2018-09-24 17:59:27+00:00,15.924,9.77
2018-09-24 17:59:27.500000+00:00,16.264,9.817
2018-09-24 17:59:27.533899+00:00,16.604,9.864
2018-09-24 17:59:28+00:00,16.7456,9.5614
2018-09-24 17:59:28.500000+00:00,16.8872,9.2588
2018-09-24 17:59:29+00:00,17.0288,8.9562
2018-09-24 17:59:29.500000+00:00,17.1704,8.6536
